T2,PZU,090000,20170919,1,47.15,20.00,47.15,47.15,20.00,943.00,0.00,090000,gpw,1
T2,PZU,090000,20170919,2,47.15,6.00,47.15,47.15,26.00,1225.90,47.15,090000,gpw,2
T2,PZU,090000,20170919,3,47.15,16.00,47.15,47.15,42.00,1980.30,47.15,090000,gpw,3
T2,PZU,090000,20170919,4,47.15,14.00,47.15,47.15,56.00,2640.40,47.15,090000,gpw,4
T2,PZU,090000,20170919,5,47.15,236.00,47.15,47.15,292.00,13767.80,47.15,090000,gpw,5
T2,PZU,090000,20170919,6,47.15,6.00,47.15,47.15,298.00,14050.70,47.15,090000,gpw,6
T2,PZU,090000,20170919,7,47.15,318.00,47.15,47.15,616.00,29044.40,47.15,090000,gpw,7
T2,PZU,090000,20170919,8,47.15,825.00,47.15,47.15,1441.00,67943.15,47.15,090000,gpw,8
T2,PZU,090000,20170919,9,47.15,1134.00,47.15,47.15,2575.00,121411.25,47.15,090000,gpw,9
T2,PZU,090000,20170919,10,47.15,200.00,47.15,47.15,2775.00,130841.25,47.15,090000,gpw,10
T2,PZU,090000,20170919,11,47.15,684.00,47.15,47.15,3459.00,163091.85,47.15,090000,gpw,11
T2,PZU,090000,20170919,12,47.15,50.00,47.15,47.15,3509.00,165449.35,47.15,090000,gpw,12
T2,PZU,090000,20170919,13,47.15,45.00,47.15,47.15,3554.00,167571.10,47.15,090000,gpw,13
T2,PZU,090000,20170919,14,47.15,137.00,47.15,47.15,3691.00,174030.65,47.15,090000,gpw,14
T2,PZU,090000,20170919,15,47.15,29.00,47.15,47.15,3720.00,175398.00,47.15,090000,gpw,15
T2,PZU,090000,20170919,16,47.15,61.00,47.15,47.15,3781.00,178274.15,47.15,090000,gpw,16
T2,PZU,090000,20170919,17,47.15,17.00,47.15,47.15,3798.00,179075.70,47.15,090000,gpw,17
T2,PZU,090000,20170919,18,47.15,17.00,47.15,47.15,3815.00,179877.25,47.15,090000,gpw,18
T2,PZU,090000,20170919,19,47.15,17.00,47.15,47.15,3832.00,180678.80,47.15,090000,gpw,19
T2,PZU,090000,20170919,20,47.15,17.00,47.15,47.15,3849.00,181480.35,47.15,090000,gpw,20
T2,PZU,090000,20170919,21,47.20,120.00,47.20,47.15,3969.00,187144.35,47.15,090000,gpw,21
T2,PZU,090000,20170919,22,47.23,248.00,47.23,47.15,4217.00,198857.39,47.15,090000,gpw,22
T2,PZU,090043,20170919,23,47.22,500.00,47.23,47.15,4717.00,222467.39,47.15,090043,gpw,23
T2,PZU,090043,20170919,24,47.22,276.00,47.23,47.15,4993.00,235500.11,47.15,090043,gpw,24
T2,PZU,090043,20170919,25,47.22,677.00,47.23,47.15,5670.00,267468.05,47.15,090043,gpw,25
T2,PZU,090101,20170919,26,47.27,345.00,47.27,47.15,6015.00,283776.20,47.15,090101,gpw,26
T2,PZU,090101,20170919,27,47.27,201.00,47.27,47.15,6216.00,293277.47,47.15,090101,gpw,27
T2,PZU,090101,20170919,28,47.27,75.00,47.27,47.15,6291.00,296822.72,47.15,090101,gpw,28
T2,PZU,090101,20170919,29,47.27,142.00,47.27,47.15,6433.00,303535.06,47.15,090101,gpw,29
T2,PZU,090501,20170919,30,47.35,238.00,47.35,47.15,6671.00,314804.36,47.15,090501,gpw,30
