T2,PZU,090000,20170914,1,47.85,1.00,47.85,47.85,1.00,47.85,0.00,090000,gpw,1
T2,PZU,090000,20170914,2,47.85,69.00,47.85,47.85,70.00,3349.50,47.85,090000,gpw,2
T2,PZU,090000,20170914,3,47.85,38.00,47.85,47.85,108.00,5167.80,47.85,090000,gpw,3
T2,PZU,090000,20170914,4,47.85,8.00,47.85,47.85,116.00,5550.60,47.85,090000,gpw,4
T2,PZU,090000,20170914,5,47.85,20.00,47.85,47.85,136.00,6507.60,47.85,090000,gpw,5
T2,PZU,090000,20170914,6,47.85,14.00,47.85,47.85,150.00,7177.50,47.85,090000,gpw,6
T2,PZU,090000,20170914,7,47.85,14.00,47.85,47.85,164.00,7847.40,47.85,090000,gpw,7
T2,PZU,090000,20170914,8,47.85,4.00,47.85,47.85,168.00,8038.80,47.85,090000,gpw,8
T2,PZU,090000,20170914,9,47.85,6.00,47.85,47.85,174.00,8325.90,47.85,090000,gpw,9
T2,PZU,090000,20170914,10,47.85,3.00,47.85,47.85,177.00,8469.45,47.85,090000,gpw,10
T2,PZU,090000,20170914,11,47.85,25.00,47.85,47.85,202.00,9665.70,47.85,090000,gpw,11
T2,PZU,090000,20170914,12,47.85,4.00,47.85,47.85,206.00,9857.10,47.85,090000,gpw,12
T2,PZU,090000,20170914,13,47.85,12.00,47.85,47.85,218.00,10431.30,47.85,090000,gpw,13
T2,PZU,090000,20170914,14,47.85,2.00,47.85,47.85,220.00,10527.00,47.85,090000,gpw,14
T2,PZU,090000,20170914,15,47.85,6.00,47.85,47.85,226.00,10814.10,47.85,090000,gpw,15
T2,PZU,090000,20170914,16,47.85,9.00,47.85,47.85,235.00,11244.75,47.85,090000,gpw,16
T2,PZU,090000,20170914,17,47.85,10.00,47.85,47.85,245.00,11723.25,47.85,090000,gpw,17
T2,PZU,090000,20170914,18,47.85,1.00,47.85,47.85,246.00,11771.10,47.85,090000,gpw,18
T2,PZU,090000,20170914,19,47.85,4.00,47.85,47.85,250.00,11962.50,47.85,090000,gpw,19
T2,PZU,090000,20170914,20,47.85,1.00,47.85,47.85,251.00,12010.35,47.85,090000,gpw,20
T2,PZU,090000,20170914,21,47.85,1.00,47.85,47.85,252.00,12058.20,47.85,090000,gpw,21
T2,PZU,090000,20170914,22,47.85,1.00,47.85,47.85,253.00,12106.05,47.85,090000,gpw,22
T2,PZU,090000,20170914,23,47.85,1.00,47.85,47.85,254.00,12153.90,47.85,090000,gpw,23
T2,PZU,090000,20170914,24,47.85,1.00,47.85,47.85,255.00,12201.75,47.85,090000,gpw,24
T2,PZU,090000,20170914,25,47.85,25.00,47.85,47.85,280.00,13398.00,47.85,090000,gpw,25
T2,PZU,090000,20170914,26,47.85,65.00,47.85,47.85,345.00,16508.25,47.85,090000,gpw,26
T2,PZU,090000,20170914,27,47.85,1.00,47.85,47.85,346.00,16556.10,47.85,090000,gpw,27
T2,PZU,090109,20170914,28,47.80,1460.00,47.85,47.80,1806.00,86344.10,47.85,090109,gpw,28
T2,PZU,090109,20170914,29,47.80,1355.00,47.85,47.80,3161.00,151113.10,47.85,090109,gpw,29
T2,PZU,090109,20170914,30,47.80,1338.00,47.85,47.80,4499.00,215069.50,47.85,090109,gpw,30
T2,PZU,090109,20170914,31,47.75,12.00,47.85,47.75,4511.00,215642.50,47.85,090109,gpw,31
T2,PZU,090109,20170914,32,47.75,25.00,47.85,47.75,4536.00,216836.25,47.85,090109,gpw,32
T2,PZU,090110,20170914,33,47.74,10.00,47.85,47.74,4546.00,217313.65,47.85,090110,gpw,33
T2,PZU,090110,20170914,34,47.73,34.00,47.85,47.73,4580.00,218936.47,47.85,090110,gpw,34
T2,PZU,090112,20170914,35,47.72,1.00,47.85,47.72,4581.00,218984.19,47.85,090112,gpw,35
T2,PZU,090158,20170914,36,47.72,10.00,47.85,47.72,4591.00,219461.39,47.85,090158,gpw,36
T2,PZU,090158,20170914,37,47.72,220.00,47.85,47.72,4811.00,229959.79,47.85,090158,gpw,37
T2,PZU,090205,20170914,38,47.79,15.00,47.85,47.72,4826.00,230676.64,47.85,090205,gpw,38
T2,PZU,090205,20170914,39,47.79,185.00,47.85,47.72,5011.00,239517.79,47.85,090205,gpw,39
T2,PZU,090216,20170914,40,47.80,847.00,47.85,47.72,5858.00,280004.39,47.85,090216,gpw,40
T2,PZU,090216,20170914,41,47.80,280.00,47.85,47.72,6138.00,293388.39,47.85,090216,gpw,41
T2,PZU,090216,20170914,42,47.80,572.00,47.85,47.72,6710.00,320729.99,47.85,090216,gpw,42
T2,PZU,090226,20170914,43,47.79,200.00,47.85,47.72,6910.00,330287.99,47.85,090226,gpw,43
T2,PZU,090237,20170914,44,47.79,417.00,47.85,47.72,7327.00,350216.42,47.85,090237,gpw,44
T2,PZU,090237,20170914,45,47.79,283.00,47.85,47.72,7610.00,363740.99,47.85,090237,gpw,45
T2,PZU,090237,20170914,46,47.83,80.00,47.85,47.72,7690.00,367567.39,47.85,090237,gpw,46
T2,PZU,090319,20170914,47,47.84,314.00,47.85,47.72,8004.00,382589.15,47.85,090319,gpw,47
T2,PZU,090319,20170914,48,47.84,317.00,47.85,47.72,8321.00,397754.43,47.85,090319,gpw,48
T2,PZU,090319,20170914,49,47.84,315.00,47.85,47.72,8636.00,412824.03,47.85,090319,gpw,49
T2,PZU,090527,20170914,50,47.89,243.00,47.89,47.72,8879.00,424461.30,47.85,090527,gpw,50
T2,PZU,090527,20170914,51,47.90,996.00,47.90,47.72,9875.00,472169.70,47.85,090527,gpw,51
T2,PZU,090659,20170914,52,47.90,970.00,47.90,47.72,10845.00,518632.70,47.85,090659,gpw,52
T2,PZU,090705,20170914,53,47.90,110.00,47.90,47.72,10955.00,523901.70,47.85,090705,gpw,53
T2,PZU,090705,20170914,54,47.90,2924.00,47.90,47.72,13879.00,663961.30,47.85,090705,gpw,54
T2,PZU,090705,20170914,55,47.90,1000.00,47.90,47.72,14879.00,711861.30,47.85,090705,gpw,55
T2,PZU,090840,20170914,56,47.89,243.00,47.90,47.72,15122.00,723498.57,47.85,090840,gpw,56
T2,PZU,090840,20170914,57,47.89,1240.00,47.90,47.72,16362.00,782882.17,47.85,090840,gpw,57
T2,PZU,090840,20170914,58,47.90,243.00,47.90,47.72,16605.00,794521.87,47.85,090840,gpw,58
T2,PZU,090840,20170914,59,47.90,480.00,47.90,47.72,17085.00,817513.87,47.85,090840,gpw,59
T2,PZU,090840,20170914,60,47.90,77.00,47.90,47.72,17162.00,821202.17,47.85,090840,gpw,60
T2,PZU,090932,20170914,61,47.90,70.00,47.90,47.72,17232.00,824555.17,47.85,090932,gpw,61
T2,PZU,090932,20170914,62,47.89,492.00,47.90,47.72,17724.00,848117.05,47.85,090932,gpw,62
T2,PZU,090932,20170914,63,47.89,1015.00,47.90,47.72,18739.00,896725.40,47.85,090932,gpw,63
T2,PZU,090953,20170914,64,47.88,1000.00,47.90,47.72,19739.00,944605.40,47.85,090953,gpw,64
T2,PZU,090953,20170914,65,47.88,927.00,47.90,47.72,20666.00,988990.16,47.85,090953,gpw,65
T2,PZU,091150,20170914,66,47.87,198.00,47.90,47.72,20864.00,998468.42,47.85,091150,gpw,66
T2,PZU,091150,20170914,67,47.87,103.00,47.90,47.72,20967.00,1003399.03,47.85,091150,gpw,67
T2,PZU,091346,20170914,68,47.85,50.00,47.90,47.72,21017.00,1005791.53,47.85,091346,gpw,68
T2,PZU,091346,20170914,69,47.85,302.00,47.90,47.72,21319.00,1020242.23,47.85,091346,gpw,69
T2,PZU,091346,20170914,70,47.85,213.00,47.90,47.72,21532.00,1030434.28,47.85,091346,gpw,70
T2,PZU,091458,20170914,71,47.85,202.00,47.90,47.72,21734.00,1040099.98,47.85,091458,gpw,71
T2,PZU,091544,20170914,72,47.85,20.00,47.90,47.72,21754.00,1041056.98,47.85,091544,gpw,72
T2,PZU,091544,20170914,73,47.84,302.00,47.90,47.72,22056.00,1055504.66,47.85,091544,gpw,73
T2,PZU,091702,20170914,74,47.87,200.00,47.90,47.72,22256.00,1065078.66,47.85,091702,gpw,74
T2,PZU,091707,20170914,75,47.87,43.00,47.90,47.72,22299.00,1067137.07,47.85,091707,gpw,75
T2,PZU,091707,20170914,76,47.87,157.00,47.90,47.72,22456.00,1074652.66,47.85,091707,gpw,76
T2,PZU,091748,20170914,77,47.87,472.00,47.90,47.72,22928.00,1097247.30,47.85,091748,gpw,77
T2,PZU,091748,20170914,78,47.87,145.00,47.90,47.72,23073.00,1104188.45,47.85,091748,gpw,78
T2,PZU,091748,20170914,79,47.87,145.00,47.90,47.72,23218.00,1111129.60,47.85,091748,gpw,79
T2,PZU,091748,20170914,80,47.87,317.00,47.90,47.72,23535.00,1126304.39,47.85,091748,gpw,80
T2,PZU,091748,20170914,81,47.88,243.00,47.90,47.72,23778.00,1137939.23,47.85,091748,gpw,81
T2,PZU,091748,20170914,82,47.89,145.00,47.90,47.72,23923.00,1144883.28,47.85,091748,gpw,82
T2,PZU,091748,20170914,83,47.89,310.00,47.90,47.72,24233.00,1159729.18,47.85,091748,gpw,83
T2,PZU,091748,20170914,84,47.89,308.00,47.90,47.72,24541.00,1174479.30,47.85,091748,gpw,84
T2,PZU,091748,20170914,85,47.89,64.00,47.90,47.72,24605.00,1177544.26,47.85,091748,gpw,85
T2,PZU,092041,20170914,86,47.84,698.00,47.90,47.72,25303.00,1210936.58,47.85,092041,gpw,86
T2,PZU,092041,20170914,87,47.84,329.00,47.90,47.72,25632.00,1226675.94,47.85,092041,gpw,87
T2,PZU,092041,20170914,88,47.84,220.00,47.90,47.72,25852.00,1237200.74,47.85,092041,gpw,88
T2,PZU,092041,20170914,89,47.84,1247.00,47.90,47.72,27099.00,1296857.22,47.85,092041,gpw,89
T2,PZU,092155,20170914,90,47.85,243.00,47.90,47.72,27342.00,1308484.77,47.85,092155,gpw,90
T2,PZU,092225,20170914,91,47.84,329.00,47.90,47.72,27671.00,1324224.13,47.85,092225,gpw,91
T2,PZU,092225,20170914,92,47.84,416.00,47.90,47.72,28087.00,1344125.57,47.85,092225,gpw,92
T2,PZU,092225,20170914,93,47.84,365.00,47.90,47.72,28452.00,1361587.17,47.85,092225,gpw,93
T2,PZU,092225,20170914,94,47.84,281.00,47.90,47.72,28733.00,1375030.21,47.85,092225,gpw,94
T2,PZU,092226,20170914,95,47.80,50.00,47.90,47.72,28783.00,1377420.21,47.85,092226,gpw,95
T2,PZU,092442,20170914,96,47.74,20.00,47.90,47.72,28803.00,1378375.01,47.85,092442,gpw,96
T2,PZU,092442,20170914,97,47.74,309.00,47.90,47.72,29112.00,1393126.67,47.85,092442,gpw,97
T2,PZU,092442,20170914,98,47.74,152.00,47.90,47.72,29264.00,1400383.15,47.85,092442,gpw,98
T2,PZU,092442,20170914,99,47.74,12.00,47.90,47.72,29276.00,1400956.03,47.85,092442,gpw,99
T2,PZU,092458,20170914,100,47.74,660.00,47.90,47.72,29936.00,1432464.43,47.85,092458,gpw,100
T2,PZU,092458,20170914,101,47.74,130.00,47.90,47.72,30066.00,1438670.63,47.85,092458,gpw,101
T2,PZU,092458,20170914,102,47.74,130.00,47.90,47.72,30196.00,1444876.83,47.85,092458,gpw,102
T2,PZU,092458,20170914,103,47.74,98.00,47.90,47.72,30294.00,1449555.35,47.85,092458,gpw,103
T2,PZU,092458,20170914,104,47.74,187.00,47.90,47.72,30481.00,1458482.73,47.85,092458,gpw,104
T2,PZU,092458,20170914,105,47.74,11.00,47.90,47.72,30492.00,1459007.87,47.85,092458,gpw,105
T2,PZU,092500,20170914,106,47.70,321.00,47.90,47.70,30813.00,1474319.57,47.85,092500,gpw,106
T2,PZU,092512,20170914,107,47.75,100.00,47.90,47.70,30913.00,1479094.57,47.85,092512,gpw,107
T2,PZU,092512,20170914,108,47.75,1.00,47.90,47.70,30914.00,1479142.32,47.85,092512,gpw,108
T2,PZU,092700,20170914,109,47.72,100.00,47.90,47.70,31014.00,1483914.32,47.85,092700,gpw,109
T2,PZU,092735,20170914,110,47.70,8.00,47.90,47.70,31022.00,1484295.92,47.85,092735,gpw,110
T2,PZU,092735,20170914,111,47.70,137.00,47.90,47.70,31159.00,1490830.82,47.85,092735,gpw,111
T2,PZU,092735,20170914,112,47.70,51.00,47.90,47.70,31210.00,1493263.52,47.85,092735,gpw,112
T2,PZU,092735,20170914,113,47.70,329.00,47.90,47.70,31539.00,1508956.82,47.85,092735,gpw,113
T2,PZU,092743,20170914,114,47.70,741.00,47.90,47.70,32280.00,1544302.52,47.85,092743,gpw,114
T2,PZU,092743,20170914,115,47.70,559.00,47.90,47.70,32839.00,1570966.82,47.85,092743,gpw,115
